Tid (h);Konc. Norm (g/l) 
11.975;0.056567244
11.97777778;0.056258593
11.98055556;0.056146357
11.98333333;0.056230534
11.98611111;0.056062179
11.98888889;0.056006061
11.99166667;0.05603412
11.99444444;0.05603412
11.99722222;0.05603412
12;0.056090238
12.00277778;0.055921883
12.00555556;0.056118297
12.00833333;0.056090238
12.01111111;0.056090238
12.01388889;0.056062179
12.01666667;0.05603412
12.01944444;0.056146357
12.02222222;0.056118297
12.025;0.056230534
12.02777778;0.056258593
12.03055556;0.056314711
12.03333333;0.056342771
12.03611111;0.056230534
12.03888889;0.056258593
12.04166667;0.056398889
12.04444444;0.056314711
12.04722222;0.056118297
12.05;0.056146357
12.05277778;0.056118297
12.05555556;0.056062179
12.05833333;0.055921883
12.06111111;0.055978002
12.06388889;0.056426948
12.06666667;0.056174416
12.06944444;0.056062179
12.07222222;0.056118297
12.075;0.055921883
12.07777778;0.055893824
12.08055556;0.055893824
12.08333333;0.055921883
12.08611111;0.056006061
12.08888889;0.056006061
12.09166667;0.055921883
12.09444444;0.055893824
12.09722222;0.055781588
12.1;0.055865765
12.10277778;0.055781588
12.10555556;0.05569741
12.10833333;0.055893824
12.11111111;0.055978002
12.11388889;0.055949942
12.11666667;0.056258593
12.11944444;0.056090238
12.12222222;0.056202475
12.125;0.056202475
12.12777778;0.056118297
12.13055556;0.056090238
12.13333333;0.056286652
12.13611111;0.056651421
12.13888889;0.056314711
12.14166667;0.056118297
12.14444444;0.05603412
12.14722222;0.056174416
12.15;0.056286652
12.15277778;0.056286652
12.15555556;0.056062179
12.15833333;0.055921883
12.16111111;0.055978002
12.16388889;0.055978002
12.16666667;0.05603412
12.16944444;0.055837706
12.17222222;0.055781588
12.175;0.055978002
12.17777778;0.055725469
12.18055556;0.055725469
12.18333333;0.055753528
12.18611111;0.055753528
12.18888889;0.055641292
12.19166667;0.055725469
12.19444444;0.055725469
12.19722222;0.055641292
12.2;0.055837706
12.20277778;0.055949942
12.20555556;0.055753528
12.20833333;0.055781588
12.21111111;0.055921883
12.21388889;0.056006061
12.21666667;0.055921883
12.21944444;0.055978002
12.22222222;0.055837706
12.225;0.055809647
12.22777778;0.055837706
12.23055556;0.055781588
12.23333333;0.055753528
12.23611111;0.055669351
12.23888889;0.055725469
12.24166667;0.055837706
12.24444444;0.05637083
12.24722222;0.05603412
12.25;0.056202475
12.25277778;0.056342771
12.25555556;0.056455007
12.25833333;0.056342771
12.26111111;0.056342771
12.26388889;0.056230534
12.26666667;0.056230534
12.26944444;0.056174416
12.27222222;0.056314711
12.275;0.056398889
12.27777778;0.056539185
12.28055556;0.056426948
12.28333333;0.056342771
12.28611111;0.056735599
12.28888889;0.056847835
12.29166667;0.056623362
12.29444444;0.056651421
12.29722222;0.056707539
12.3;0.056735599
12.30277778;0.05667948
12.30555556;0.056623362
12.30833333;0.056623362
12.31111111;0.05667948
12.31388889;0.056539185
12.31666667;0.056595303
12.31944444;0.056847835
12.32222222;0.057044249
12.325;0.056932013
12.32777778;0.056988131
12.33055556;0.057128427
12.33333333;0.057128427
12.33611111;0.057240663
12.33888889;0.05701619
12.34166667;0.057184545
12.34444444;0.0573529
12.34722222;0.057296782
12.35;0.057521255
12.35277778;0.057829905
12.35555556;0.05799826
12.35833333;0.058278852
12.36111111;0.058503325
12.36388889;0.058643621
12.36666667;0.058868094
12.36944444;0.058755857
12.37222222;0.058952271
12.375;0.059457336
12.37777778;0.058896153
12.38055556;0.05603412
12.38333333;0.056202475
12.38611111;0.056062179
12.38888889;0.055893824
12.39166667;0.055978002
12.39444444;0.056090238
12.39722222;0.055949942
12.4;0.055865765
12.40277778;0.055725469
12.40555556;0.055753528
12.40833333;0.055725469
12.41111111;0.05569741
12.41388889;0.055585174
12.41666667;0.055641292
12.41944444;0.055557114
12.42222222;0.055248464
12.425;0.055276523
12.42777778;0.055276523
12.43055556;0.055248464
12.43333333;0.055220405
12.43611111;0.055304582
12.43888889;0.055220405
12.44166667;0.054995931
12.44444444;0.055108168
12.44722222;0.054799517
12.45;0.054799517
12.45277778;0.054575044
12.45555556;0.054434748
12.45833333;0.054631162
12.46111111;0.054659222
12.46388889;0.054687281
12.46666667;0.054575044
12.46944444;0.054827577
12.47222222;0.054771458
12.475;0.054799517
12.47777778;0.055108168
12.48055556;0.054855636
12.48333333;0.055023991
12.48611111;0.055164286
12.48888889;0.055192345
12.49166667;0.055164286
12.49444444;0.055192345
12.49722222;0.055416819
12.5;0.055500996
12.50277778;0.055641292
12.50555556;0.05569741
12.50833333;0.055781588
12.51111111;0.055613233
12.51388889;0.055725469
12.51666667;0.055921883
12.51944444;0.056006061
12.52222222;0.05637083
12.525;0.056286652
12.52777778;0.056146357
12.53055556;0.055978002
12.53333333;0.055809647
12.53611111;0.055585174
12.53888889;0.055472937
12.54166667;0.05538876
12.54444444;0.055248464
12.54722222;0.055080109
12.55;0.054939813
12.55277778;0.05471534
12.55555556;0.054687281
12.55833333;0.054687281
12.56111111;0.054659222
12.56388889;0.054603103
12.56666667;0.054546985
12.56944444;0.05437863
12.57222222;0.054322512
12.575;0.054210275
12.57777778;0.054350571
12.58055556;0.054294453
12.58333333;0.054406689
12.58611111;0.054631162
12.58888889;0.054855636
12.59166667;0.054911754
12.59444444;0.054827577
12.59722222;0.054799517
12.6;0.054855636
12.60277778;0.054967872
12.60555556;0.055108168
12.60833333;0.05505205
12.61111111;0.055220405
12.61388889;0.055585174
12.61666667;0.055444878
12.61944444;0.055416819
12.62222222;0.055669351
12.625;0.056174416
12.62777778;0.056174416
12.63055556;0.05603412
12.63333333;0.056426948
12.63611111;0.056819776
12.63888889;0.05701619
12.64166667;0.056174416
12.64444444;0.055837706
12.64722222;0.055585174
12.65;0.0553607
12.65277778;0.05538876
12.65555556;0.055220405
12.65833333;0.055248464
12.66111111;0.055108168
12.66388889;0.054995931
12.66666667;0.054827577
12.66944444;0.054799517
12.67222222;0.054827577
12.675;0.054687281
12.67777778;0.054659222
12.68055556;0.054462808
12.68333333;0.054462808
12.68611111;0.054434748
12.68888889;0.054575044
12.69166667;0.054687281
12.69444444;0.054967872
12.69722222;0.054939813
12.7;0.055276523
12.70277778;0.055136227
12.70555556;0.055248464
12.70833333;0.055192345
12.71111111;0.055725469
12.71388889;0.055865765
12.71666667;0.056455007
12.71944444;0.056735599
12.72222222;0.056286652
12.725;0.056146357
12.72777778;0.056174416
12.73055556;0.056314711
12.73333333;0.056342771
12.73611111;0.056202475
12.73888889;0.056174416
12.74166667;0.056090238
12.74444444;0.055893824
12.74722222;0.055725469
12.75;0.055753528
12.75277778;0.055669351
12.75555556;0.055669351
12.75833333;0.055669351
12.76111111;0.055613233
12.76388889;0.055781588
12.76666667;0.055809647
12.76944444;0.055725469
12.77222222;0.055669351
12.775;0.055529055
12.77777778;0.055753528
12.78055556;0.055865765
12.78333333;0.055978002
12.78611111;0.056455007
12.78888889;0.057044249
12.79166667;0.057465137
12.79444444;0.057296782
12.79722222;0.057184545
12.8;0.05701619
12.80277778;0.056988131
12.80555556;0.057044249
12.80833333;0.057100368
12.81111111;0.057212604
12.81388889;0.057184545
12.81666667;0.057128427
12.81944444;0.057044249
12.82222222;0.056960072
12.825;0.056932013
12.82777778;0.056146357
12.83055556;0.055893824
12.83333333;0.055949942
12.83611111;0.055725469
12.83888889;0.055641292
12.84166667;0.055613233
12.84444444;0.055529055
12.84722222;0.055192345
12.85;0.055136227
12.85277778;0.055136227
12.85555556;0.054911754
12.85833333;0.054687281
12.86111111;0.054967872
12.86388889;0.055837706
12.86666667;0.056230534
12.86944444;0.056258593
12.87222222;0.056342771
12.875;0.05637083
12.87777778;0.056398889
12.88055556;0.056258593
12.88333333;0.05603412
12.88611111;0.05603412
12.88888889;0.056090238
12.89166667;0.056146357
12.89444444;0.056230534
12.89722222;0.056146357
12.9;0.055753528
12.90277778;0.055613233
12.90555556;0.055669351
12.90833333;0.055669351
12.91111111;0.055416819
12.91388889;0.055416819
12.91666667;0.055500996
12.91944444;0.055585174
12.92222222;0.05569741
12.925;0.055585174
12.92777778;0.055500996
12.93055556;0.055921883
12.93333333;0.056258593
12.93611111;0.055921883
12.93888889;0.055837706
12.94166667;0.05569741
12.94444444;0.055641292
12.94722222;0.055557114
12.95;0.055613233
12.95277778;0.055585174
12.95555556;0.055557114
12.95833333;0.055557114
12.96111111;0.055444878
12.96388889;0.055332641
12.96666667;0.055444878
12.96944444;0.055529055
12.97222222;0.055669351
12.975;0.05569741
12.97777778;0.055781588
12.98055556;0.055669351
12.98333333;0.055809647
12.98611111;0.055613233
12.98888889;0.055641292
12.99166667;0.055781588
12.99444444;0.055613233
12.99722222;0.055613233
13;0.05538876
13.00277778;0.055248464
13.00555556;0.05505205
13.00833333;0.054995931
13.01111111;0.055080109
13.01388889;0.055136227
13.01666667;0.05505205
13.01944444;0.055164286
13.02222222;0.055220405
13.025;0.05538876
13.02777778;0.0553607
13.03055556;0.055276523
13.03333333;0.055585174
13.03611111;0.055809647
13.03888889;0.056062179
13.04166667;0.056062179
13.04444444;0.056230534
13.04722222;0.056483066
13.05;0.056426948
13.05277778;0.056398889
13.05555556;0.056455007
13.05833333;0.056202475
13.06111111;0.056062179
13.06388889;0.056090238
13.06666667;0.056062179
13.06944444;0.055865765
13.07222222;0.055613233
13.075;0.055192345
13.07777778;0.055023991
13.08055556;0.054799517
13.08333333;0.054575044
13.08611111;0.054490867
13.08888889;0.054883695
13.09166667;0.054490867
13.09444444;0.054434748
13.09722222;0.054546985
13.1;0.054631162
13.10277778;0.05471534
13.10555556;0.054434748
13.10833333;0.054518926
13.11111111;0.054518926
13.11388889;0.054546985
13.11666667;0.054743399
13.11944444;0.054659222
13.12222222;0.054631162
13.125;0.054631162
13.12777778;0.054827577
13.13055556;0.05471534
13.13333333;0.05437863
13.13611111;0.054490867
13.13888889;0.054350571
13.14166667;0.054238334
13.14444444;0.054238334
13.14722222;0.054266394
13.15;0.054210275
13.15277778;0.054182216
13.15555556;0.054098039
13.15833333;0.053957743
13.16111111;0.053901625
13.16388889;0.053929684
13.16666667;0.05404192
13.16944444;0.053761329
13.17222222;0.053677151
13.175;0.053761329
13.17777778;0.053817447
13.18055556;0.053901625
13.18333333;0.053845506
13.18611111;0.053817447
13.18888889;0.053649092
13.19166667;0.053677151
13.19444444;0.053649092
13.19722222;0.053564915
13.2;0.053480737
13.20277778;0.053677151
13.20555556;0.053705211
13.20833333;0.053705211
13.21111111;0.053621033
13.21388889;0.053536856
13.21666667;0.053621033
13.21944444;0.053789388
13.22222222;0.053789388
13.225;0.054294453
13.22777778;0.053621033
13.23055556;0.053761329
13.23333333;0.053817447
13.23611111;0.05373327
13.23888889;0.053789388
13.24166667;0.054154157
13.24444444;0.05373327
13.24722222;0.053817447
13.25;0.053817447
13.25277778;0.053536856
13.25555556;0.054967872
13.25833333;0.055500996
13.26111111;0.055669351
13.26388889;0.055753528
13.26666667;0.055416819
13.26944444;0.055108168
13.27222222;0.054995931
13.275;0.054911754
13.27777778;0.054967872
13.28055556;0.054939813
13.28333333;0.055164286
13.28611111;0.055080109
13.28888889;0.055248464
13.29166667;0.055416819
13.29444444;0.055472937
13.29722222;0.055500996
13.3;0.05538876
13.30277778;0.056314711
13.30555556;0.055669351
13.30833333;0.055641292
13.31111111;0.055669351
13.31388889;0.055557114
13.31666667;0.05569741
13.31944444;0.055669351
13.32222222;0.055641292
13.325;0.055472937
13.32777778;0.055444878
13.33055556;0.0553607
13.33333333;0.055023991
13.33611111;0.054911754
13.33888889;0.054855636
13.34166667;0.054799517
13.34444444;0.054546985
13.34722222;0.054743399
13.35;0.054827577
13.35277778;0.054771458
13.35555556;0.054799517
13.35833333;0.054799517
13.36111111;0.054967872
13.36388889;0.054939813
13.36666667;0.054490867
13.36944444;0.05437863
13.37222222;0.054350571
13.375;0.05404192
13.37777778;0.053901625
13.38055556;0.053845506
13.38333333;0.05373327
13.38611111;0.053901625
13.38888889;0.053929684
13.39166667;0.053761329
13.39444444;0.053677151
13.39722222;0.053649092
13.4;0.053621033
13.40277778;0.053592974
13.40555556;0.053761329
13.40833333;0.053621033
13.41111111;0.053480737
13.41388889;0.05339656
13.41666667;0.053424619
13.41944444;0.05339656
13.42222222;0.053284323
13.425;0.053424619
13.42777778;0.053340442
13.43055556;0.053340442
13.43333333;0.053284323
13.43611111;0.053340442
13.43888889;0.053200146
13.44166667;0.053115968
13.44444444;0.053228205
13.44722222;0.052919554
13.45;0.053003732
13.45277778;0.053228205
13.45555556;0.053312383
13.45833333;0.053340442
13.46111111;0.053172087
13.46388889;0.053200146
13.46666667;0.053901625
13.46944444;0.054126098
13.47222222;0.05437863
13.475;0.05404192
13.47777778;0.053649092
13.48055556;0.053564915
13.48333333;0.053873565
13.48611111;0.053284323
13.48888889;0.053144028
13.49166667;0.053172087
13.49444444;0.053144028
13.49722222;0.052975673
13.5;0.052863436
13.50277778;0.052779259
13.50555556;0.052835377
13.50833333;0.052835377
13.51111111;0.052695081
13.51388889;0.052554785
13.51666667;0.05241449
13.51944444;0.052498667
13.52222222;0.05241449
13.525;0.052442549
13.52777778;0.052835377
13.53055556;0.052358371
13.53333333;0.052498667
13.53611111;0.052218076
13.53888889;0.051965543
13.54166667;0.051965543
13.54444444;0.051909425
13.54722222;0.05174107
13.55;0.051684952
13.55277778;0.051628834
13.55555556;0.051600774
13.55833333;0.051600774
13.56111111;0.051825248
13.56388889;0.051797188
13.56666667;0.051713011
13.56944444;0.051572715
13.57222222;0.051460479
13.575;0.051348242
13.57777778;0.051179887
13.58055556;0.051292124
13.58333333;0.051207946
13.58611111;0.051179887
13.58888889;0.051207946
13.59166667;0.051067651
13.59444444;0.050871237
13.59722222;0.050787059
13.6;0.050871237
13.60277778;0.050843177
13.60555556;0.050759
13.60833333;0.050815118
13.61111111;0.050899296
13.61388889;0.050843177
13.61666667;0.050787059
13.61944444;0.050843177
13.62222222;0.050730941
13.625;0.050730941
13.62777778;0.050618704
13.63055556;0.050590645
13.63333333;0.050674823
13.63611111;0.050646763
13.63888889;0.050759
13.64166667;0.050674823
13.64444444;0.050815118
13.64722222;0.050562586
13.65;0.050562586
13.65277778;0.050562586
13.65555556;0.050506468
13.65833333;0.050450349
13.66111111;0.050281994
13.66388889;0.050169758
13.66666667;0.050225876
13.66944444;0.050225876
13.67222222;0.05011364
13.675;0.049973344
13.67777778;0.049748871
13.68055556;0.049720811
13.68333333;0.049636634
13.68611111;0.049636634
13.68888889;0.049552457
13.69166667;0.049524397
13.69444444;0.049412161
13.69722222;0.04944022
13.7;0.049412161
13.70277778;0.049412161
13.70555556;0.049552457
13.70833333;0.049580516
13.71111111;0.049524397
13.71388889;0.049412161
13.71666667;0.049327983
13.71944444;0.049412161
13.72222222;0.049608575
13.725;0.050310054
13.72777778;0.051123769
13.73055556;0.050927355
13.73333333;0.051123769
13.73611111;0.051320183
13.73888889;0.051292124
13.74166667;0.051292124
13.74444444;0.051320183
13.74722222;0.051348242
13.75;0.051376301
13.75277778;0.051320183
13.75555556;0.051488538
13.75833333;0.051516597
13.76111111;0.051488538
13.76388889;0.051320183
13.76666667;0.05143242
13.76944444;0.05143242
13.77222222;0.051348242
13.775;0.051320183
13.77777778;0.051264065
13.78055556;0.051123769
13.78333333;0.051067651
13.78611111;0.051348242
13.78888889;0.051179887
13.79166667;0.049917226
13.79444444;0.049945285
13.79722222;0.049889166
13.8;0.049945285
13.80277778;0.050310054
13.80555556;0.050394231
13.80833333;0.050338113
13.81111111;0.05008558
13.81388889;0.049889166
13.81666667;0.049917226
13.81944444;0.050029462
13.82222222;0.049917226
13.825;0.049917226
13.82777778;0.050169758
13.83055556;0.050169758
13.83333333;0.05008558
13.83611111;0.050141699
13.83888889;0.050618704
13.84166667;0.050197817
13.84444444;0.050141699
13.84722222;0.050141699
13.85;0.050057521
13.85277778;0.05008558
13.85555556;0.050253935
13.85833333;0.050169758
13.86111111;0.050225876
13.86388889;0.050197817
13.86666667;0.05011364
13.86944444;0.049973344
13.87222222;0.049833048
13.875;0.049861107
13.87777778;0.049889166
13.88055556;0.04977693
13.88333333;0.049636634
13.88611111;0.049552457
13.88888889;0.049748871
13.89166667;0.049748871
13.89444444;0.04977693
13.89722222;0.049496338
13.9;0.049636634
13.90277778;0.049608575
13.90555556;0.049608575
13.90833333;0.049748871
13.91111111;0.049468279
13.91388889;0.049720811
13.91666667;0.049636634
13.91944444;0.049496338
13.92222222;0.049384102
13.925;0.04944022
13.92777778;0.04944022
13.93055556;0.04944022
13.93333333;0.049412161
13.93611111;0.049496338
13.93888889;0.049608575
13.94166667;0.049748871
13.94444444;0.049552457
13.94722222;0.049524397
13.95;0.049552457
13.95277778;0.049552457
13.95555556;0.049608575
13.95833333;0.049720811
13.96111111;0.049608575
13.96388889;0.050001403
13.96666667;0.049664693
13.96944444;0.049580516
13.97222222;0.049496338
13.975;0.049608575
13.97777778;0.049608575
13.98055556;0.049580516
13.98333333;0.049692752
13.98611111;0.049917226
13.98888889;0.050562586
13.99166667;0.05109571
13.99444444;0.052021662
13.99722222;0.05174107
14;0.050899296
14.00277778;0.050197817
14.00555556;0.050225876
14.00833333;0.050281994
14.01111111;0.050310054
14.01388889;0.051123769
14.01666667;0.050478408
14.01944444;0.050225876
14.02222222;0.050310054
14.025;0.050225876
14.02777778;0.050225876
14.03055556;0.050815118
14.03333333;0.050338113
14.03611111;0.050253935
14.03888889;0.050141699
14.04166667;0.05011364
14.04444444;0.050225876
14.04722222;0.050702882
14.05;0.050281994
14.05277778;0.051011532
14.05555556;0.050702882
14.05833333;0.050815118
14.06111111;0.050843177
14.06388889;0.051179887
14.06666667;0.051236005
14.06944444;0.051207946
14.07222222;0.051123769
14.075;0.050983473
14.07777778;0.051320183
14.08055556;0.051236005
14.08333333;0.051292124
14.08611111;0.05109571
14.08888889;0.05109571
14.09166667;0.051179887
14.09444444;0.050899296
14.09722222;0.051011532
14.1;0.050927355
14.10277778;0.050871237
14.10555556;0.050927355
14.10833333;0.050927355
14.11111111;0.050843177
14.11388889;0.050730941
14.11666667;0.050843177
14.11944444;0.051039591
14.12222222;0.05109571
14.125;0.051320183
14.12777778;0.05140436
14.13055556;0.05140436
14.13333333;0.051348242
14.13611111;0.051236005
14.13888889;0.051264065
14.14166667;0.051236005
14.14444444;0.051797188
14.14722222;0.052246135
14.15;0.052442549
14.15277778;0.052667022
14.15555556;0.0527512
14.15833333;0.0527512
14.16111111;0.052779259
14.16388889;0.0527512
14.16666667;0.052610904
14.16944444;0.052498667
14.17222222;0.052274194
14.175;0.052246135
14.17777778;0.052133898
14.18055556;0.051937484
14.18333333;0.051853307
14.18611111;0.051909425
14.18888889;0.052161957
14.19166667;0.05174107
14.19444444;0.051628834
14.19722222;0.05143242
14.2;0.051264065
14.20277778;0.051067651
14.20555556;0.050983473
14.20833333;0.050871237
14.21111111;0.050730941
14.21388889;0.050590645
14.21666667;0.050394231
14.21944444;0.050394231
14.22222222;0.050506468
14.225;0.050366172
14.22777778;0.050450349
14.23055556;0.050338113
14.23333333;0.050169758
14.23611111;0.050225876
14.23888889;0.050197817
14.24166667;0.050169758
14.24444444;0.050366172
14.24722222;0.050730941
14.25;0.04977693
14.25277778;0.049608575
14.25555556;0.04977693
14.25833333;0.04977693
14.26111111;0.04977693
14.26388889;0.049748871
14.26666667;0.049945285
14.26944444;0.049917226
14.27222222;0.050001403
14.275;0.05008558
14.27777778;0.050001403
14.28055556;0.050141699
14.28333333;0.050394231
14.28611111;0.050366172
14.28888889;0.05042229
14.29166667;0.050281994
14.29444444;0.050225876
14.29722222;0.050169758
14.3;0.050281994
14.30277778;0.050029462
14.30555556;0.05011364
14.30833333;0.050057521
14.31111111;0.050001403
14.31388889;0.050562586
14.31666667;0.050001403
14.31944444;0.04977693
14.32222222;0.049861107
14.325;0.049692752
14.32777778;0.049580516
14.33055556;0.049496338
14.33333333;0.049496338
14.33611111;0.049243806
14.33888889;0.049271865
14.34166667;0.049243806
14.34444444;0.049215747
14.34722222;0.049075451
14.35;0.04944022
14.35277778;0.048935155
14.35555556;0.048850978
14.35833333;0.04879486
14.36111111;0.048738741
14.36388889;0.048738741
14.36666667;0.048710682
14.36944444;0.048682623
14.37222222;0.04879486
14.375;0.048822919
14.37777778;0.04879486
14.38055556;0.0487668
14.38333333;0.048907096
14.38611111;0.048879037
14.38888889;0.048710682
14.39166667;0.048682623
14.39444444;0.048570386
14.39722222;0.048738741
14.4;0.04879486
14.40277778;0.048710682
14.40555556;0.048654564
14.40833333;0.048654564
14.41111111;0.048542327
14.41388889;0.048514268
14.41666667;0.048514268
14.41944444;0.048542327
14.42222222;0.048598446
14.425;0.048598446
14.42777778;0.048598446
14.43055556;0.048738741
14.43333333;0.048850978
14.43611111;0.0487668
14.43888889;0.048682623
14.44166667;0.048345913
14.44444444;0.048261736
14.44722222;0.048289795
14.45;0.048261736
14.45277778;0.048233677
14.45555556;0.04812144
14.45833333;0.048205617
14.46111111;0.048317854
14.46388889;0.048289795
14.46666667;0.048177558
14.46944444;0.048205617
14.47222222;0.048261736
14.475;0.048205617
14.47777778;0.048233677
14.48055556;0.048233677
14.48333333;0.048149499
14.48611111;0.048261736
14.48888889;0.048177558
14.49166667;0.048177558
14.49444444;0.048289795
14.49722222;0.048317854
14.5;0.048317854
14.50277778;0.048261736
14.50555556;0.048205617
14.50833333;0.048093381
14.51111111;0.048149499
14.51388889;0.047981144
14.51666667;0.047840849
14.51944444;0.047840849
14.52222222;0.047756671
14.525;0.047953085
14.52777778;0.04812144
14.53055556;0.04812144
14.53333333;0.047896967
14.53611111;0.048037263
14.53888889;0.048037263
14.54166667;0.048037263
14.54444444;0.048233677
14.54722222;0.048261736
14.55;0.048233677
14.55277778;0.048233677
14.55555556;0.048542327
14.55833333;0.048177558
14.56111111;0.048261736
14.56388889;0.048177558
14.56666667;0.048205617
14.56944444;0.048233677
14.57222222;0.047981144
14.575;0.047953085
14.57777778;0.04812144
14.58055556;0.048149499
14.58333333;0.048205617
14.58611111;0.048514268
14.58888889;0.04812144
14.59166667;0.047981144
14.59444444;0.048037263
14.59722222;0.048093381
14.6;0.047981144
14.60277778;0.047981144
14.60555556;0.047925026
14.60833333;0.047840849
14.61111111;0.048037263
14.61388889;0.048009203
14.61666667;0.048093381
14.61944444;0.048177558
14.62222222;0.048177558
14.625;0.048093381
14.62777778;0.047981144
14.63055556;0.048065322
14.63333333;0.048009203
14.63611111;0.047925026
14.63888889;0.048037263
14.64166667;0.048037263
14.64444444;0.047812789
14.64722222;0.047896967
14.65;0.048009203
14.65277778;0.048177558
14.65555556;0.048233677
14.65833333;0.048738741
14.66111111;0.048402031
14.66388889;0.048542327
14.66666667;0.0487668
14.66944444;0.049243806
14.67222222;0.049187688
14.675;0.049299924
14.67777778;0.049299924
14.68055556;0.049271865
14.68333333;0.049496338
14.68611111;0.049468279
14.68888889;0.049243806
14.69166667;0.049215747
14.69444444;0.049243806
14.69722222;0.049327983
14.7;0.049159628
14.70277778;0.048879037
14.70555556;0.048738741
14.70833333;0.048935155
14.71111111;0.048542327
14.71388889;0.048430091
14.71666667;0.048570386
14.71944444;0.048710682
14.72222222;0.048654564
14.725;0.048598446
14.72777778;0.048822919
14.73055556;0.04845815
14.73333333;0.048514268
14.73611111;0.048682623
14.73888889;0.048710682
14.74166667;0.048626505
14.74444444;0.04879486
14.74722222;0.049159628
14.75;0.048850978
14.75277778;0.048822919
14.75555556;0.048682623
14.75833333;0.048738741
14.76111111;0.048822919
14.76388889;0.048654564
14.76666667;0.048682623
14.76944444;0.048935155
14.77222222;0.048963214
14.775;0.049075451
14.77777778;0.04910351
14.78055556;0.049187688
14.78333333;0.049159628
14.78611111;0.049019333
14.78888889;0.049131569
14.79166667;0.049692752
14.79444444;0.048879037
14.79722222;0.048991274
14.8;0.049047392
14.80277778;0.049047392
14.80555556;0.048907096
14.80833333;0.0487668
14.81111111;0.0487668
14.81388889;0.048710682
14.81666667;0.048822919
14.81944444;0.048738741
14.82222222;0.048850978
14.825;0.048907096
14.82777778;0.048738741
14.83055556;0.048542327
14.83333333;0.048598446
14.83611111;0.04879486
14.83888889;0.0487668
14.84166667;0.048570386
14.84444444;0.048682623
14.84722222;0.048570386
14.85;0.048598446
14.85277778;0.048598446
14.85555556;0.048626505
14.85833333;0.048626505
14.86111111;0.048654564
14.86388889;0.048654564
14.86666667;0.048738741
14.86944444;0.048486209
14.87222222;0.048430091
14.875;0.048542327
14.87777778;0.048626505
14.88055556;0.048514268
14.88333333;0.048345913
14.88611111;0.048065322
14.88888889;0.047953085
14.89166667;0.047925026
14.89444444;0.047868908
14.89722222;0.047756671
14.9;0.047672494
14.90277778;0.047896967
14.90555556;0.048177558
14.90833333;0.047868908
14.91111111;0.047588316
14.91388889;0.047728612
14.91666667;0.047672494
14.91944444;0.047896967
14.92222222;0.047981144
14.925;0.047840849
14.92777778;0.047616375
14.93055556;0.047728612
14.93333333;0.047840849
14.93611111;0.047672494
14.93888889;0.047896967
14.94166667;0.048093381
14.94444444;0.048037263
14.94722222;0.048177558
14.95;0.047953085
14.95277778;0.047728612
14.95555556;0.047644434
14.95833333;0.047756671
14.96111111;0.047616375
14.96388889;0.047363843
14.96666667;0.047251606
14.96944444;0.047195488
14.97222222;0.047335784
14.975;0.047363843
14.97777778;0.047419961
14.98055556;0.04747608
14.98333333;0.047672494
14.98611111;0.047167429
14.98888889;0.047111311
14.99166667;0.047083251
14.99444444;0.047251606
14.99722222;0.047391902
15;0.047251606
15.00277778;0.047251606
15.00555556;0.047167429
15.00833333;0.047279666
15.01111111;0.047391902
15.01388889;0.047279666
15.01666667;0.047111311
15.01944444;0.047111311
15.02222222;0.047111311
15.025;0.047251606
15.02777778;0.047167429
15.03055556;0.047111311
15.03333333;0.047111311
15.03611111;0.047195488
15.03888889;0.047167429
15.04166667;0.047279666
15.04444444;0.047195488
15.04722222;0.047167429
15.05;0.047167429
15.05277778;0.047167429
15.05555556;0.04713937
15.05833333;0.04713937
15.06111111;0.047111311
15.06388889;0.047083251
15.06666667;0.046886837
15.06944444;0.046999074
15.07222222;0.047027133
15.075;0.046971015
15.07777778;0.047027133
15.08055556;0.046914897
15.08333333;0.046886837
15.08611111;0.046746542
15.08888889;0.04680266
15.09166667;0.046690423
15.09444444;0.04680266
15.09722222;0.046830719
15.1;0.046662364
15.10277778;0.046718483
15.10555556;0.046774601
15.10833333;0.04680266
15.11111111;0.046886837
15.11388889;0.046914897
15.11666667;0.04680266
15.11944444;0.046718483
15.12222222;0.046746542
15.125;0.046662364
15.12777778;0.046578187
15.13055556;0.046494009
15.13333333;0.046634305
15.13611111;0.046774601
15.13888889;0.046830719
15.14166667;0.046718483
15.14444444;0.046746542
15.14722222;0.046830719
15.15;0.046578187
15.15277778;0.046606246
15.15555556;0.046522069
15.15833333;0.046550128
15.16111111;0.046606246
15.16388889;0.046690423
15.16666667;0.046690423
15.16944444;0.046578187
15.17222222;0.04680266
15.175;0.046830719
15.17777778;0.046914897
15.18055556;0.046971015
15.18333333;0.046971015
15.18611111;0.04680266
15.18888889;0.046634305
15.19166667;0.046718483
15.19444444;0.046690423
15.19722222;0.046746542
15.2;0.046746542
15.20277778;0.046662364
15.20555556;0.046774601
15.20833333;0.046718483
15.21111111;0.046746542
15.21388889;0.046858778
15.21666667;0.046774601
15.21944444;0.046774601
15.22222222;0.046971015
15.225;0.047055192
15.22777778;0.047027133
15.23055556;0.046971015
15.23333333;0.046858778
15.23611111;0.046690423
15.23888889;0.046606246
15.24166667;0.046634305
15.24444444;0.046634305
15.24722222;0.046746542
15.25;0.046774601
15.25277778;0.046886837
15.25555556;0.046942956
15.25833333;0.046942956
15.26111111;0.046886837
15.26388889;0.047055192
15.26666667;0.04744802
15.26944444;0.047223547
